"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"310M200US21660","Eugene, OR Metro Area","145732","2091","9.3","1.1","6.3","0.9","11.8","1.3","11.2","1.1","16.1","1.3","18.4","1.4","11.7","1.2","9.6","1.0","3.3","0.6","2.4","0.4","44877","2158","59717","2074","23.3","(X)","(X)","(X)","(X)","(X)","85451","3146","4.3","1.1","3.3","1.0","8.5","1.8","10.3","1.3","15.6","1.5","21.4","1.9","15.3","1.7","13.4","1.5","4.5","0.9","3.4","0.7","57152","2050","72874","2858","(X)","(X)","22.6","(X)","(X)","(X)","63079","3061","1.4","0.6","1.0","0.6","6.2","1.6","8.6","1.3","14.5","1.8","23.5","2.4","18.7","2.1","16.3","1.8","5.7","1.2","4.0","1.0","66846","2828","82957","3347","(X)","(X)","(X)","(X)","(X)","(X)","60281","2901","17.5","2.3","12.2","2.0","17.0","2.1","12.4","2.1","17.0","1.9","13.0","2.1","5.2","1.3","3.4","1.1","1.6","1.0","0.7","0.5","27236","1902","38143","3115","(X)","(X)","(X)","(X)","23.3","(X)"
"310M200US21700","Eureka-Arcata-Fortuna, CA Micro Area","53195","1629","6.8","1.4","11.7","2.4","13.4","1.9","12.6","1.8","16.5","2.4","16.8","2.6","10.0","1.8","7.1","1.4","3.3","1.1","1.8","0.9","40598","3137","53979","3300","29.5","(X)","(X)","(X)","(X)","(X)","29682","1461","4.0","1.7","4.1","1.8","10.3","2.3","11.9","2.8","17.3","3.6","19.5","3.4","13.3","2.6","11.3","2.3","5.6","1.9","2.7","1.5","52878","4557","68803","5140","(X)","(X)","31.4","(X)","(X)","(X)","19952","1398","1.3","1.1","2.0","1.3","8.1","2.5","7.4","2.2","18.1","4.0","20.2","4.1","16.5","3.4","15.4","3.2","7.7","2.9","3.2","2.0","66250","8466","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23513","1573","11.7","2.9","21.2","4.7","18.6","3.7","14.1","2.6","16.0","3.6","10.6","2.9","4.9","2.2","1.8","0.8","0.4","0.4","0.8","0.7","24014","3007","33520","3320","(X)","(X)","(X)","(X)","25.8","(X)"
"310M200US21780","Evansville, IN-KY Metro Area","125439","2261","8.3","1.3","6.2","1.1","11.1","1.4","11.7","1.4","15.7","1.6","17.5","1.5","11.7","1.6","11.4","1.4","3.8","0.8","2.7","0.5","46547","2405","62889","2170","25.8","(X)","(X)","(X)","(X)","(X)","80420","2900","4.4","1.1","2.9","0.9","7.7","1.5","9.5","1.7","13.6","1.7","20.5","2.0","15.8","2.2","16.2","2.1","5.7","1.1","3.7","0.7","63451","3209","77661","2691","(X)","(X)","24.5","(X)","(X)","(X)","60244","2616","1.4","0.7","0.9","0.4","3.8","1.0","7.2","1.3","13.5","2.0","21.0","2.1","19.9","2.7","20.4","2.6","7.4","1.5","4.6","0.9","77294","3567","N","N","(X)","(X)","(X)","(X)","(X)","(X)","45019","3049","16.4","2.9","11.6","2.5","19.6","3.4","15.9","2.4","17.5","3.3","11.3","2.6","4.1","1.4","2.3","1.0","0.6","0.4","0.8","0.6","25968","1334","34816","2738","(X)","(X)","(X)","(X)","26.0","(X)"
"310M200US21820","Fairbanks, AK Metro Area","35692","1359","2.9","1.9","3.1","1.6","6.6","2.2","8.5","2.5","16.1","3.3","16.6","3.6","14.5","3.4","15.4","2.9","9.7","3.0","6.5","2.2","69820","6748","88618","7500","27.7","(X)","(X)","(X)","(X)","(X)","23679","1871","2.9","2.2","2.7","2.0","4.4","2.3","5.5","2.1","10.5","3.0","16.5","3.9","18.5","4.2","18.1","3.6","13.1","4.1","7.9","3.1","82235","4347","102770","10712","(X)","(X)","28.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88732","9415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12013","1693","3.7","2.6","4.7","3.4","11.9","5.3","14.4","6.3","25.3","7.8","17.3","6.7","7.6","3.7","9.8","5.0","3.7","2.8","1.7","1.7","43326","4422","56609","6139","(X)","(X)","(X)","(X)","21.4","(X)"
"310M200US22020","Fargo, ND-MN Metro Area","92345","1754","6.2","1.4","4.2","0.9","9.5","1.6","12.0","2.0","14.8","2.1","19.0","2.2","12.8","1.6","11.8","1.9","4.7","1.1","5.0","1.1","53867","2815","75239","3202","24.3","(X)","(X)","(X)","(X)","(X)","52899","2612","3.9","1.4","1.4","0.8","4.9","1.7","6.7","1.8","15.3","2.5","20.1","2.5","16.2","2.5","16.7","2.6","6.7","1.7","8.1","1.9","72921","2814","96272","5451","(X)","(X)","25.0","(X)","(X)","(X)","41204","2715","1.5","0.9","0.6","0.5","2.6","1.2","5.1","1.7","10.6","2.0","21.4","3.0","19.7","3.0","20.0","3.3","8.5","2.2","9.9","2.4","84358","5031","110015","7140","(X)","(X)","(X)","(X)","(X)","(X)","39446","2251","10.8","2.9","8.3","2.0","17.0","3.5","18.9","4.0","15.5","3.9","15.8","3.1","6.8","2.2","4.1","1.8","2.0","1.2","0.8","0.6","32138","2496","43954","3630","(X)","(X)","(X)","(X)","22.1","(X)"
"310M200US22060","Faribault-Northfield, MN Micro Area","22933","879","6.1","2.2","3.2","1.5","10.1","2.4","8.3","2.5","13.1","3.1","19.6","3.3","17.0","3.0","14.5","2.8","3.4","1.2","4.7","1.4","60527","3644","75873","5240","26.3","(X)","(X)","(X)","(X)","(X)","15807","1029","2.0","1.9","4.3","3.0","4.1","1.8","6.7","3.2","12.9","4.1","20.7","3.8","19.0","3.0","19.1","3.9","4.7","1.7","6.4","1.9","73663","6478","90077","7595","(X)","(X)","24.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","82408","6108","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7126","708","17.0","6.5","6.4","3.8","22.3","6.4","12.6","4.4","13.6","4.2","14.4","5.7","8.5","5.1","3.9","2.2","0.4","0.5","0.9","1.1","27564","4747","38921","5780","(X)","(X)","(X)","(X)","30.2","(X)"
"310M200US22100","Farmington, MO Micro Area","24915","1166","11.4","4.2","6.2","2.1","10.9","3.1","12.9","3.2","16.0","4.2","17.7","4.3","13.4","3.5","8.2","2.8","2.0","1.4","1.3","1.0","41713","4201","56058","6854","26.4","(X)","(X)","(X)","(X)","(X)","17056","1407","6.4","3.8","3.5","2.0","9.3","3.9","10.2","3.1","17.8","5.1","20.4","5.4","18.8","4.5","9.8","3.8","2.0","1.9","1.7","1.4","52026","5302","66254","10456","(X)","(X)","24.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","58757","5666","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7859","1164","25.7","9.6","12.0","5.2","13.5","6.1","18.4","7.3","12.0","7.5","12.4","6.3","2.5","3.0","3.0","2.8","0.0","1.7","0.6","1.0","23045","7469","30127","5384","(X)","(X)","(X)","(X)","31.3","(X)"
"310M200US22140","Farmington, NM Metro Area","40378","1393","9.6","2.3","6.8","2.2","10.6","2.4","10.7","2.4","13.1","2.0","17.9","3.3","13.9","2.4","10.3","1.8","3.6","1.2","3.3","1.4","48773","5116","66347","5946","41.9","(X)","(X)","(X)","(X)","(X)","29377","1652","7.5","2.6","5.4","2.3","10.2","2.9","10.2","2.6","12.1","2.5","19.0","3.7","15.1","2.7","12.4","2.3","4.5","1.8","3.8","1.8","57023","7097","69698","5321","(X)","(X)","45.4","(X)","(X)","(X)","19014","1694","4.4","2.7","3.7","2.5","4.8","1.5","7.5","2.9","10.8","3.3","22.1","4.7","18.5","3.8","15.8","3.2","6.7","2.7","5.7","2.7","69602","5260","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11001","1247","17.9","4.8","10.9","4.2","14.7","4.5","13.9","4.4","13.4","4.9","15.7","5.3","6.7","3.5","4.5","2.4","0.4","0.6","2.0","1.9","29874","6494","51672","17220","(X)","(X)","(X)","(X)","30.1","(X)"
"310M200US22180","Fayetteville, NC Metro Area","140204","1867","8.6","1.1","4.9","0.7","13.4","1.1","14.0","1.3","17.7","1.7","17.0","1.4","10.6","1.0","9.3","1.1","2.6","0.7","1.8","0.5","42181","1355","57120","2663","28.2","(X)","(X)","(X)","(X)","(X)","91257","2769","6.0","1.2","3.5","0.9","11.0","1.3","11.9","1.5","17.5","2.0","19.3","1.9","13.2","1.4","11.8","1.6","3.5","0.9","2.2","0.7","50025","2196","64974","3638","(X)","(X)","28.0","(X)","(X)","(X)","63741","2498","1.7","0.7","1.5","0.7","6.8","1.4","10.5","1.6","17.8","2.1","21.0","2.2","17.2","1.8","15.7","2.0","4.8","1.3","3.1","1.0","61884","2424","N","N","(X)","(X)","(X)","(X)","(X)","(X)","48947","2704","14.2","2.3","8.0","1.5","18.1","2.4","18.9","2.3","17.6","2.2","12.6","2.0","4.6","1.3","4.3","1.1","0.8","0.5","0.9","0.7","30394","1245","39361","2667","(X)","(X)","(X)","(X)","27.6","(X)"
"310M200US22220","Fayetteville-Springdale-Rogers, AR-MO Metro Area","182570","2828","6.4","1.0","6.4","0.9","11.2","1.2","11.1","1.1","14.8","1.4","18.0","1.3","11.7","1.3","12.0","1.3","4.2","0.8","4.3","0.6","50128","1635","71207","3461","25.5","(X)","(X)","(X)","(X)","(X)","122922","3645","3.8","1.0","4.1","0.9","7.7","1.3","9.4","1.4","14.8","1.6","19.8","1.6","14.0","1.6","15.8","1.7","5.3","0.9","5.3","0.9","62419","3710","82851","4877","(X)","(X)","26.6","(X)","(X)","(X)","95597","4092","0.8","0.4","3.3","1.0","5.5","1.2","8.4","1.4","13.9","1.8","20.4","1.9","16.5","2.0","18.1","1.8","6.5","1.2","6.7","1.1","72105","2608","94202","6107","(X)","(X)","(X)","(X)","(X)","(X)","59648","3476","13.3","2.5","11.9","2.3","18.6","2.5","15.4","2.2","14.0","2.3","12.9","2.1","6.0","1.7","4.2","1.3","1.5","0.8","2.3","1.0","27401","2046","45090","4474","(X)","(X)","(X)","(X)","21.5","(X)"
"310M200US22300","Findlay, OH Micro Area","31747","673","5.5","1.8","3.7","1.5","11.3","2.7","13.9","2.8","14.1","3.3","24.5","4.1","9.8","2.3","11.1","2.6","2.3","1.1","3.7","1.3","50898","2290","62812","3269","25.1","(X)","(X)","(X)","(X)","(X)","20248","1329","4.9","2.3","2.8","1.8","7.6","3.5","7.5","2.5","15.4","3.5","27.4","5.1","11.6","3.0","13.7","3.1","3.7","1.8","5.6","2.1","60584","4529","74583","4654","(X)","(X)","23.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","69302","4150","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11499","1254","8.0","3.8","8.4","3.7","20.4","5.8","25.5","5.9","13.6","5.5","14.0","5.6","6.0","3.5","3.9","2.3","0.0","1.2","0.3","0.5","29130","1587","37253","3816","(X)","(X)","(X)","(X)","24.8","(X)"
"310M200US22380","Flagstaff, AZ Metro Area","46919","1682","9.1","2.0","4.8","1.6","10.8","2.1","11.9","2.3","13.5","2.1","15.5","2.4","10.7","1.7","14.9","2.2","4.4","1.2","4.3","1.3","49757","5462","68483","4485","36.5","(X)","(X)","(X)","(X)","(X)","30532","1972","7.8","2.2","2.8","1.3","8.1","2.0","11.8","2.7","13.7","3.0","13.4","2.5","13.5","2.4","18.4","3.2","5.9","1.8","4.6","1.7","60847","6454","77352","5963","(X)","(X)","34.7","(X)","(X)","(X)","20968","1848","3.5","1.7","2.3","1.6","5.4","1.8","8.4","2.8","13.5","3.6","15.2","3.3","13.7","2.9","23.1","3.9","8.4","2.5","6.5","2.4","77134","6806","92732","7994","(X)","(X)","(X)","(X)","(X)","(X)","16387","1765","13.3","4.0","9.1","3.7","15.5","4.8","13.9","4.4","16.5","3.6","16.3","4.8","6.1","2.0","6.1","2.7","1.0","1.1","2.1","1.2","32084","6664","45631","5007","(X)","(X)","(X)","(X)","35.8","(X)"
"310M200US22420","Flint, MI Metro Area","167096","2431","9.2","1.0","6.9","1.0","14.1","1.4","11.8","1.2","15.1","1.3","18.4","1.2","10.5","1.1","8.5","0.9","3.3","0.6","2.1","0.4","41682","1194","56725","1723","32.7","(X)","(X)","(X)","(X)","(X)","108005","3001","7.0","1.2","3.7","0.8","12.3","1.8","9.9","1.4","14.8","1.8","21.1","1.4","12.6","1.4","10.9","1.2","4.7","0.8","3.1","0.6","52091","1607","66945","2298","(X)","(X)","32.4","(X)","(X)","(X)","71145","2497","2.0","0.9","2.1","1.0","6.6","1.6","8.8","1.6","13.2","1.9","24.4","2.0","16.5","1.8","15.0","1.6","6.8","1.2","4.6","1.0","65774","2731","83070","3530","(X)","(X)","(X)","(X)","(X)","(X)","59091","3042","15.1","2.2","13.3","2.3","18.7","2.6","14.7","2.2","16.3","1.9","11.9","2.1","6.1","1.8","3.2","1.2","0.5","0.4","0.2","0.2","26972","2369","35231","2357","(X)","(X)","(X)","(X)","31.4","(X)"
"310M200US22500","Florence, SC Metro Area","77815","1614","12.3","2.1","8.1","1.6","12.2","2.0","11.4","1.7","13.8","2.3","17.5","2.2","11.9","1.7","8.1","1.4","2.8","1.0","1.9","0.6","40139","3107","55165","2623","32.4","(X)","(X)","(X)","(X)","(X)","54329","2096","6.6","1.7","4.9","1.5","9.9","2.0","10.2","2.1","15.5","2.9","20.9","2.7","14.5","2.1","11.5","2.0","3.7","1.4","2.3","0.8","52211","2825","65753","3324","(X)","(X)","35.3","(X)","(X)","(X)","35309","1811","1.6","0.9","2.1","1.2","5.1","1.9","8.2","2.0","13.7","2.9","25.2","3.7","19.0","3.1","15.8","2.7","5.7","2.1","3.6","1.2","68928","3972","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23486","2175","26.9","5.2","16.0","3.7","17.5","4.3","12.9","3.3","10.7","3.2","9.6","3.3","5.0","2.4","0.2","0.3","0.6","1.0","0.5","0.5","19332","4119","28596","3991","(X)","(X)","(X)","(X)","25.0","(X)"
"310M200US22520","Florence-Muscle Shoals, AL Metro Area","61239","1604","10.1","2.0","6.4","1.5","15.4","2.5","11.2","2.2","15.7","2.4","18.2","2.4","10.1","1.7","9.2","1.6","2.4","1.0","1.4","0.7","41597","3253","54674","4185","38.8","(X)","(X)","(X)","(X)","(X)","40402","1876","7.4","2.6","3.2","1.3","10.4","2.4","9.3","2.4","16.7","2.9","21.8","3.5","13.9","2.4","12.5","2.3","3.2","1.3","1.5","0.7","51873","2464","65529","5886","(X)","(X)","36.9","(X)","(X)","(X)","28425","1818","3.1","1.7","1.1","0.8","6.6","2.4","8.4","2.3","15.8","3.4","23.5","4.2","18.3","3.2","16.9","3.1","4.4","1.9","1.9","1.1","61831","3553","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20837","1675","17.2","4.2","12.5","3.1","25.0","4.6","14.7","3.8","14.0","3.6","10.0","3.0","2.1","1.2","2.4","1.3","0.7","1.2","1.2","1.6","22025","2171","32111","4472","(X)","(X)","(X)","(X)","41.6","(X)"
"310M200US22540","Fond du Lac, WI Metro Area","41938","835","5.4","1.6","4.9","1.7","9.6","1.7","9.4","2.1","17.4","2.7","22.7","2.6","12.2","1.9","13.6","2.1","3.1","1.0","1.7","0.7","51717","1687","65731","3958","22.7","(X)","(X)","(X)","(X)","(X)","27213","1277","2.9","1.5","1.9","1.3","5.6","1.7","8.3","2.3","16.0","3.0","24.6","2.8","16.1","2.4","18.0","3.0","4.6","1.5","2.1","0.9","63274","4057","76028","3480","(X)","(X)","22.4","(X)","(X)","(X)","22129","1375","0.8","0.6","0.1","0.1","2.8","1.3","6.7","2.1","16.6","3.4","25.0","3.1","18.7","2.6","21.0","3.3","5.6","1.9","2.6","1.1","71900","3974","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14725","1193","10.5","3.3","10.4","4.4","17.3","3.9","11.8","4.4","20.5","5.1","19.5","4.5","4.5","2.4","4.4","2.1","0.2","0.2","0.9","0.9","34875","6393","45189","8582","(X)","(X)","(X)","(X)","23.0","(X)"
"310M200US22580","Forest City, NC Micro Area","25805","1639","7.3","2.6","12.9","3.5","15.3","4.1","15.4","4.2","15.5","3.7","18.7","4.0","7.6","2.4","5.9","2.2","0.5","0.5","1.1","1.0","34347","3736","45648","4181","36.6","(X)","(X)","(X)","(X)","(X)","17660","1671","6.7","3.2","6.9","2.7","11.0","4.1","15.5","5.0","18.0","4.8","20.8","5.1","10.4","3.6","8.6","3.2","0.6","0.8","1.4","1.5","43681","3023","53253","5804","(X)","(X)","35.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","55395","10745","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8145","1257","12.4","5.3","22.0","7.6","24.6","8.5","15.0","6.7","12.9","5.2","11.0","6.9","1.6","1.8","0.0","2.0","0.2","0.3","0.2","0.3","20802","5934","27785","4878","(X)","(X)","(X)","(X)","37.2","(X)"
"310M200US22660","Fort Collins, CO Metro Area","125165","2296","6.3","1.2","3.0","0.7","10.4","1.4","11.0","1.7","14.0","1.5","18.7","1.7","12.7","1.4","12.9","1.4","6.7","1.0","4.2","0.9","56575","2946","76841","3582","24.9","(X)","(X)","(X)","(X)","(X)","77488","2739","3.3","1.0","0.9","0.4","6.5","1.6","8.7","1.7","12.3","1.9","18.7","2.1","16.3","2.1","17.8","2.0","9.5","1.5","5.9","1.4","74415","2960","94721","4977","(X)","(X)","25.1","(X)","(X)","(X)","60357","2588","1.4","0.7","0.7","0.4","4.1","1.5","7.5","1.7","10.1","1.7","19.7","2.4","17.9","2.4","20.8","2.2","10.6","1.7","7.2","1.7","83731","2903","105086","6569","(X)","(X)","(X)","(X)","(X)","(X)","47677","2616","11.9","2.6","6.1","1.7","17.2","2.8","15.2","3.0","18.3","3.8","18.0","3.0","6.6","1.9","4.0","1.2","1.4","0.7","1.4","1.1","34560","3583","45422","4368","(X)","(X)","(X)","(X)","24.0","(X)"
"310M200US22900","Fort Smith, AR-OK Metro Area","106099","1948","8.4","1.1","8.6","1.2","15.7","1.5","12.3","1.5","15.8","1.7","18.6","1.7","8.3","1.2","8.7","1.3","1.5","0.5","2.2","0.6","39207","1720","55791","3091","30.6","(X)","(X)","(X)","(X)","(X)","74830","2795","5.7","1.2","5.0","1.0","13.5","1.8","12.1","1.8","15.7","1.9","21.8","2.3","10.6","1.4","10.8","1.5","2.0","0.7","2.9","0.8","48222","2518","65276","4119","(X)","(X)","30.9","(X)","(X)","(X)","56079","2724","2.7","1.0","2.5","0.8","12.0","2.1","10.7","1.8","15.3","2.2","25.0","2.6","12.6","1.8","12.9","1.8","2.6","0.9","3.7","1.1","56079","2635","74629","4938","(X)","(X)","(X)","(X)","(X)","(X)","31269","2150","17.4","2.9","17.8","3.6","21.4","3.3","13.5","2.9","12.7","2.8","11.3","2.9","2.9","1.9","2.3","1.5","0.2","0.3","0.5","0.5","21158","2674","30637","3107","(X)","(X)","(X)","(X)","28.8","(X)"
"310M200US23060","Fort Wayne, IN Metro Area","163139","2319","6.7","0.8","5.7","1.0","10.9","1.1","12.7","1.3","14.6","1.3","20.4","1.5","13.7","1.3","9.9","1.1","2.6","0.6","2.9","0.7","49405","1627","64858","3126","25.5","(X)","(X)","(X)","(X)","(X)","110049","3015","4.1","0.8","3.7","1.0","6.9","1.1","10.7","1.6","13.6","1.8","22.5","1.8","18.2","1.9","13.0","1.4","3.6","0.8","3.7","0.8","61775","2142","76978","3950","(X)","(X)","25.1","(X)","(X)","(X)","81977","2866","1.1","0.6","0.7","0.4","4.2","1.0","7.7","1.5","13.3","1.9","24.7","2.1","22.5","2.3","16.4","1.8","4.8","1.1","4.7","1.1","72946","2844","88994","4467","(X)","(X)","(X)","(X)","(X)","(X)","53090","2871","14.5","1.9","11.3","2.0","19.2","2.6","17.2","2.2","16.7","2.5","13.9","2.2","3.6","1.0","2.2","0.9","0.3","0.3","1.1","0.8","27526","1616","36482","3352","(X)","(X)","(X)","(X)","24.6","(X)"
"310M200US23180","Frankfort, KY Micro Area","29797","1276","6.8","2.2","3.2","1.8","10.3","2.5","9.9","3.0","19.1","3.8","20.2","3.8","10.5","3.1","15.2","3.0","3.9","1.8","0.9","0.7","50884","5782","63014","3960","20.2","(X)","(X)","(X)","(X)","(X)","20499","1406","4.3","2.3","1.6","1.2","5.7","2.6","5.9","2.6","18.0","4.2","22.4","5.1","14.0","4.2","21.0","4.4","5.7","2.6","1.4","1.0","64909","6653","76230","4926","(X)","(X)","21.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","74046","8323","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9298","1198","12.6","4.4","6.8","5.0","20.1","6.0","21.0","6.7","20.0","7.2","15.0","5.2","2.7","2.2","1.7","1.7","0.0","1.5","0.0","1.5","29506","3140","32867","3187","(X)","(X)","(X)","(X)","16.1","(X)"
"310M200US23420","Fresno, CA Metro Area","297993","2670","8.7","0.8","7.6","0.9","12.2","0.9","12.8","1.0","13.8","1.0","16.2","1.0","10.4","0.9","11.0","0.7","4.1","0.5","3.0","0.5","43423","2016","62536","1729","35.1","(X)","(X)","(X)","(X)","(X)","216377","3798","8.0","1.0","5.6","0.9","10.9","0.9","13.9","1.3","13.0","1.3","15.8","1.0","11.2","1.1","13.0","0.8","4.9","0.7","3.9","0.7","48440","1574","68921","2250","(X)","(X)","35.6","(X)","(X)","(X)","137837","4564","2.9","0.8","2.8","0.7","8.6","1.1","11.2","1.2","12.6","1.6","16.9","1.4","14.5","1.5","17.7","1.3","7.1","1.0","5.8","1.0","66555","3186","86734","3509","(X)","(X)","(X)","(X)","(X)","(X)","81616","3416","14.5","2.0","14.4","2.0","17.0","2.2","11.4","1.6","14.4","1.9","16.2","2.2","6.0","1.3","4.0","1.0","1.4","0.6","0.7","0.3","28049","2630","39621","2226","(X)","(X)","(X)","(X)","29.4","(X)"
"310M200US23460","Gadsden, AL Metro Area","39714","1503","8.2","2.0","9.9","2.2","16.7","2.6","8.0","2.0","15.8","2.9","20.9","2.8","8.1","1.8","9.0","2.1","2.2","1.2","1.2","0.8","40529","2807","51863","3055","35.6","(X)","(X)","(X)","(X)","(X)","26853","1766","4.3","1.7","4.0","1.8","13.3","2.8","8.5","2.4","16.7","3.5","25.6","3.8","10.4","2.6","12.2","2.7","3.3","1.7","1.6","1.1","53002","3965","62381","4132","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61581","2981","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12861","1276","17.2","5.7","22.2","5.2","23.8","5.0","7.8","3.8","13.5","4.6","9.8","3.7","3.2","2.0","2.1","2.3","0.0","1.1","0.5","0.8","19322","2618","29024","4088","(X)","(X)","(X)","(X)","28.1","(X)"
"310M200US23540","Gainesville, FL Metro Area","103619","2822","13.4","1.7","5.7","1.1","12.4","1.6","10.5","1.6","11.3","1.8","19.4","1.9","9.3","1.4","9.9","1.3","3.9","0.9","4.1","1.0","45353","3502","63509","3212","33.5","(X)","(X)","(X)","(X)","(X)","56320","2600","4.8","1.5","4.4","1.4","8.2","1.9","10.0","2.1","10.4","2.3","21.9","2.9","12.5","2.4","14.5","2.3","5.9","1.6","7.3","1.9","63233","4586","85079","5426","(X)","(X)","34.8","(X)","(X)","(X)","41562","2404","1.7","0.8","2.9","1.3","5.0","1.6","7.8","2.0","9.6","2.4","23.6","3.4","15.1","3.0","18.1","3.1","7.4","2.0","8.9","2.4","74567","5699","N","N","(X)","(X)","(X)","(X)","(X)","(X)","47299","2655","24.1","3.2","8.0","2.2","17.1","3.1","12.6","2.9","11.7","2.5","15.9","3.2","5.1","1.7","4.0","1.3","1.3","0.8","0.3","0.3","25416","2340","36071","3368","(X)","(X)","(X)","(X)","31.4","(X)"
"310M200US23580","Gainesville, GA Metro Area","63383","1392","5.2","1.6","3.5","1.3","11.0","2.1","9.9","1.8","17.7","2.7","19.4","2.6","12.9","1.9","13.6","1.9","3.2","1.0","3.6","1.0","52519","3598","69276","3997","30.6","(X)","(X)","(X)","(X)","(X)","46715","1785","3.2","1.3","3.1","1.4","6.8","1.7","8.8","2.1","18.0","3.1","21.4","3.2","14.4","2.4","16.0","2.1","4.1","1.3","4.3","1.2","59860","2878","77751","5041","(X)","(X)","30.8","(X)","(X)","(X)","34849","2046","1.6","1.1","1.0","0.8","5.3","1.7","9.6","2.4","16.7","3.4","21.9","3.5","14.5","2.5","18.9","2.6","5.3","1.7","5.3","1.5","65923","2229","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16668","1641","11.5","4.5","6.1","3.0","23.2","5.6","12.9","3.7","17.0","4.6","15.1","4.0","5.8","2.6","6.8","3.0","0.3","0.5","1.2","0.9","32508","6371","42367","4546","(X)","(X)","(X)","(X)","28.5","(X)"
